Cmax_NM,0.000672,0.000374
Pmed_TNOS,0.000672,0.000279
Csum_AD,0.000672,0.001409
Cstd_TNM,0.000647,0.000347
Pmed_TNPKG,0.000647,0.0008
Csum_WMC,0.000622,0.000416
Pmed_TNFI,0.000622,0.000223
Pmed_NG,0.000622,0.000465
Cmax_TNOS,0.000622,0.000539
Csum_NPA,0.000622,0.000452
Cmed_NM,0.000622,0.000755
Csum_TNPM,0.000622,0.000136
Csum_NLM,0.000622,0.000385
Cstd_PUA,0.000597,0.000145
Pstd_NA,0.000597,0.000441
Pstd_TNOS,0.000597,0.000288
Psum_NCL,0.000597,0.000468
Pmax_TNCL,0.000597,0.000468
Csum_TNLS,0.000597,0.000622
Pmax_TNA,0.000597,0.000688
Psum_TPUA,0.000597,0.000389
Cmax_CBOI,0.000597,0.000241
Psum_NA,0.000597,0.000688
Cmed_TNPM,0.000597,0.000404
Cmed_NA,0.000597,0.000871
Pmed_TLOC,0.000572,0.000169
Cmed_LOC,0.000572,0.000357
Csum_NOA,0.000572,0.000846
Csum_TNLPM,0.000572,0.000449
Psum_PUA,0.000547,0.000169
Fsum_PUA,0.000547,0.000169
Cstd_CBO,0.000547,0.00039
Pmax_TPUA,0.000547,0.000169
Cmax_TNA,0.000547,0.000666
Pmax_TAD,0.000547,0.000501
Cmed_NLM,0.000547,0.00122
Pmed_TNG,0.000547,0.001265
Cstd_TNLA,0.000547,0.000602
Fsum_LLOC,0.000523,0.000241
Pmax_TLLOC,0.000523,0.000241
Cmed_TLOC,0.000523,0.000524
Psum_LLOC,0.000523,0.000241
Cmax_CLOC,0.000523,0.000338
Psum_NPKG,0.000523,0.000228
Cmax_NOC,0.000523,0.000714
Psum_TLOC,0.000523,0.000419
Pmax_TNPKG,0.000523,0.000228
Cmax_LLOC,0.000523,0.000481
Cmax_TNPM,0.000523,0.000266
Cstd_NII,0.000523,0.000309
Cmax_DIT,0.000523,0.000888
Pmax_NG,0.000498,0.000284
Cstd_NOI,0.000498,0.000393
Cmax_NII,0.000498,0.000361
Cstd_LLOC,0.000498,0.000438
Pmin_TLOC,0.000498,0.000223
Cstd_NG,0.000498,0.000324
Cmin_LOC,0.000498,0.00051
Fmax_McCC,0.000498,0.000479
Csum_LOC,0.000498,0.000393
Cstd_TNS,0.000498,0.000324
Fmin_LOC,0.000473,0.000145
Cmax_NLPA,0.000473,0.000328
Cmed_NOS,0.000473,0.000812
Csum_NA,0.000473,0.000683
Pmed_PDA,0.000473,0.000277
Cstd_NOA,0.000473,0.000752
Cstd_CBOI,0.000448,0.000231
Pstd_CD,0.000448,0.00029
Cmax_TNLS,0.000448,0.000374
Cmed_TNM,0.000448,0.000549
Csum_TNOS,0.000448,0.000256
Csum_TLLOC,0.000448,0.000279
Pmed_NA,0.000448,0.000793
Fmax_LLOC,0.000423,0.000301
Cmax_TNLPA,0.000423,0.000576
Cstd_NOD,0.000423,0.000656
Cmax_TNLA,0.000423,0.000374
Csum_PDA,0.000423,0.000321
Pmin_TNOS,0.000423,0.000169
Psum_CLOC,0.000423,0.000406
Pmax_TCLOC,0.000423,0.000406
Cmed_NOI,0.000398,0.000419
Psum_TAD,0.000398,0.000441
total issues,0.000398,0.000328
Cmax_LCOM5,0.000398,0.000468
Csum_TLOC,0.000398,0.000328
Fmax_PDA,0.000373,0.000111
Cmed_RFC,0.000373,0.000416
Pmin_TNM,0.000373,0.000584
Csum_LLOC,0.000373,0.000273
Csum_NLE,0.000373,0.000452
Csum_NM,0.000373,0.000369
Cmax_AD,0.000373,0.000634
Pmin_TAD,0.000373,0.000334
Cmax_NLPM,0.000373,0.000343
Csum_NOI,0.000348,0.000364
Pmax_TCD,0.000348,9.3e-05
Pmax_PUA,0.000348,9.3e-05
Psum_LOC,0.000348,0.000277
Pmax_TLOC,0.000348,0.000277
